3489.36395602,3823.00146897,97.8
3488.11801133,3824.31336219,103.2
3488.5556984,3821.48389989,108.6
3483.19920774,3823.04792117,98.0
3487.39726891,3822.91771474,98.7
3485.98782142,3820.41403405,101.1
3487.22430847,3822.0325081,99.7
3488.47039199,3824.08227929,90.2
3510.91018369,3820.33966376,98.0
3507.43359417,3811.42666603,91.3
3500.42953843,3816.17010142,85.4
3508.65106089,3815.53315325,95.7
3515.29487122,3820.26535321,99.3
3508.3615411,3816.71543602,97.6
3500.39079567,3814.55549295,79.4
3504.15691649,3815.47441402,87.8
3503.21511472,3817.88204105,87.8
3506.70877205,3818.10342227,87.7
3498.51604439,3816.62836555,92.7
3506.62803338,3819.28637897,98.5
3500.05760287,3819.05506646,91.0
3501.29205494,3821.30384648,90.3
3482.3674128,3811.79914391,92.5
3465.39661926,3775.70601573,89.3
3462.15330525,3769.41454737,115.5
3464.3183943,3769.31095241,114.5
3462.92763858,3764.41878288,95.9
3464.50152474,3767.04463199,95.4
3470.62845932,3775.31374817,117.2
3483.25730618,3767.5917127,71.1
3468.52149519,3760.80977465,98.7
3453.30582476,3759.71015979,83.2
3464.88773351,3749.51878331,95.9
3481.17054069,3695.75153185,106.6
3460.29180232,3692.45519733,111.8
3489.24586594,3668.91745529,121.8
3486.78746696,3674.78137544,123.5
3483.2984696,3676.51729712,120.8
3488.51170044,3675.08550837,119.7
3499.35499589,3607.75452832,116.4
3512.51699082,3594.88113894,117.4
3523.24704265,3600.10202166,126.7
3542.80265682,3632.03460698,121.8
3588.28669163,3651.82066703,131.6
3598.08732518,3648.80028132,125.8
3603.22997955,3652.21173024,127.1
3612.41836212,3658.43394935,105.6
3616.98997185,3651.52634026,121.4
3610.79120326,3658.69408809,123.1
3614.18700156,3662.00037333,113.7
3622.56621372,3653.37999916,121.2
3638.36068606,3645.40283642,113.1
3648.10886917,3645.01412313,128.4
3674.98379418,3635.83426742,98.0
3700.15203969,3603.92449259,75.6
3728.54491514,3590.89029331,59.3
3742.89487489,3598.0691698,55.6
3746.08803678,3599.47281637,53.2
3747.65276045,3604.92952547,52.9
3755.15151123,3610.33907363,73.8
3791.68664701,3665.36077048,53.1
3808.39933512,3682.66549474,51.3
3819.07508601,3674.08576124,43.4
3819.49492975,3666.5897168,44.9
3816.67541589,3661.78137233,39.5
3815.04191701,3660.60392722,39.4
3822.98369125,3661.53638713,48.5
3816.75002078,3669.29007453,37.7
3811.34010424,3680.56290851,50.6
3759.3937291,3620.34932619,56.3
3749.80778994,3611.33914115,55.7
3739.51338044,3590.33967402,59.9
3715.54642159,3556.55706836,61.6
3704.44733641,3556.72023937,76.6
3679.98816748,3542.61950808,60.8
3680.6167501,3552.13151439,78.5
3677.37500018,3548.75937326,79.7
3677.05249147,3553.34744695,78.4
3671.33111505,3548.79513408,63.7
3668.64948396,3562.520642,70.7
3671.00158465,3552.1557348,75.1
3681.16551646,3548.93749377,72.7
3680.68252021,3548.78111942,75.3
3678.65637212,3543.28974922,87.7
3669.85309362,3553.91026328,49.7
3676.33010538,3552.4604638,47.3
3679.90328006,3551.88593039,65.6
3686.53924249,3555.65607444,77.0
3699.67983991,3556.22933181,77.8
3690.31137379,3544.52168903,89.0
3688.48301999,3552.63243372,73.5
3688.80458276,3551.73776593,81.1
3686.32018625,3548.63346618,79.2
3685.54907539,3552.62295223,70.7
3679.16413501,3556.18514688,84.0
3679.13702964,3554.37152916,81.3
3683.27683796,3545.07397782,96.4
3676.93701146,3544.87656119,81.4
3684.38312661,3542.77746583,91.4
3685.50830152,3544.8379105,84.9
3680.33202985,3548.42612728,91.2
3685.4915239,3546.62927022,100.1
3677.11656324,3547.12193781,58.9
3678.0632795,3563.60158168,102.2
3664.39196458,3530.02921626,81.4
3642.05974493,3503.81569729,79.2
3636.85356334,3482.64471789,101.1
3597.91472237,3447.04455078,80.9
3555.86528456,3438.9027247,80.9
3553.18249962,3439.38062148,78.1
3558.87062366,3440.62643232,95.4
3556.45478279,3436.70406459,91.2
3550.90794909,3429.13347404,90.0
3543.76787498,3421.52456786,87.5
3505.93370272,3428.35801935,115.0
3496.32903751,3428.52607528,119.3
3495.78132082,3427.99351916,118.1
3497.23555992,3430.24300614,120.3
3498.48690272,3430.66725149,115.7
3511.80807623,3399.12829002,105.7
3525.249897,3360.85533484,114.8
3457.90193819,3312.56849757,130.3
3457.83436154,3309.67105711,132.2
3460.19590683,3303.17650976,130.4
3460.9130914,3302.27205846,125.5
3456.60826337,3301.4177594,105.2
3460.79588993,3301.13269603,126.0
3462.46337819,3302.00060582,128.0
3461.16133175,3300.26028463,124.0
3457.81376611,3302.42793439,102.1
3468.9819793,3297.88589991,143.1
3466.03745718,3297.7437058,136.2
3462.69863282,3300.60804378,129.6
3448.69336641,3309.16607947,111.5
3452.63980805,3305.29741284,88.3
3456.34936026,3306.73587109,129.9
3465.59966777,3304.01223736,131.1
3462.49156922,3306.88837755,119.3
3467.82068453,3300.20435571,134.0
3460.75215374,3304.47210157,129.3
3465.96271628,3300.4748158,145.2
3470.78140235,3298.73211938,131.1
3464.99257934,3301.44479981,137.4
3463.38471433,3305.94026139,132.8
3459.0119623,3309.11089181,124.6
3458.67723524,3307.27416747,119.1
3458.65380024,3311.13336923,126.6
3458.12869597,3306.99594586,125.0
3458.43562832,3307.22915586,113.6
3461.1726142,3306.98364662,127.5
3449.11957405,3313.30318368,128.7
3452.07365213,3310.48183641,125.8
3441.80440737,3315.67920181,132.2
3451.63372021,3314.0079519,130.4
3449.64705807,3309.88793155,118.2
3455.62098259,3314.51842528,128.6
3458.85803698,3298.91482603,127.5
3455.06565823,3309.52943073,136.6
3457.10503821,3304.11753819,126.1
3452.60116709,3303.64963117,131.8
3456.343369,3308.59361277,128.1
3457.68187159,3305.84446229,130.8
3455.88441478,3307.79594934,126.4
3456.25089066,3306.60285631,134.2
3458.38672114,3312.1719694,129.2
3452.20964221,3302.38774502,124.5
3455.80321501,3309.12265961,140.7
3456.6875064,3304.10513354,130.7
3459.1969543,3313.08134679,116.2
3461.83286263,3310.10416061,127.3
3461.30551604,3310.06928552,127.0
3459.53513195,3307.03365604,123.9
3462.25990833,3300.3522925,132.5
3462.38189289,3303.41577999,121.8
3463.82664853,3305.20079392,126.7
3459.09127204,3308.3702548,119.8
3457.00179442,3308.87218874,121.8
3458.24104287,3306.2332992,120.7
3456.69878494,3307.42260027,124.4
3458.40772659,3305.6588155,120.3
3458.9092444,3306.88788218,121.3
3454.71563673,3315.84247766,121.0
3447.79875022,3327.60810684,120.1
3447.13472639,3329.06563478,110.5
3452.60952446,3335.13207198,114.6
3445.37742405,3318.56583004,135.3
3459.71904536,3304.52406019,121.6
3495.11044785,3278.2978168,132.1
3514.55278843,3256.85253045,140.5
3514.2869195,3243.89157604,140.5
3505.80922061,3238.74432399,133.8
3531.02815243,3208.17262711,140.6
3562.9559064,3182.66508815,134.2
3566.68467854,3167.93666912,128.4
3571.48088063,3159.54798909,143.0
3592.40590994,3151.9964948,151.2
3597.86241579,3156.92390736,97.9
3655.10654377,3145.60830781,99.7
3677.49141434,3148.7879351,130.1
3676.66008266,3161.21456345,98.6
3716.57109859,3168.08894799,97.7
3736.37269054,3164.74703695,111.5
3734.99708833,3168.76774369,111.6
3736.26371513,3167.86507191,111.4
3767.86456288,3189.15454932,125.0
3790.98923574,3194.62566595,115.8
3843.99640507,3202.2502493,115.9
3873.94988356,3182.46465314,116.8
3886.47922182,3185.20337008,120.9
3891.07948357,3172.86633891,110.5
3891.96165854,3175.31303692,110.5
3904.07746595,3170.01117059,103.6
3901.96209856,3175.11317529,106.6
3895.20520384,3167.94776844,93.4
3894.03203228,3170.53157163,111.5
3904.06483765,3262.20264872,103.3
3907.4317689,3267.64308043,102.8
3927.23584758,3287.29110419,103.8
3968.21769027,3306.1783489,82.7
3934.8201719,3357.93279857,67.3
3888.74442599,3405.46626576,67.1
3889.60171998,3412.20343363,80.2
3885.14292159,3407.99797738,65.8
3897.5275447,3411.28914496,73.4
3896.86175065,3413.28850939,73.1
3893.83902602,3413.54412124,67.9
3890.178567,3410.52446667,53.9
3889.57662735,3409.77056662,57.7
3895.25426382,3410.86157904,67.4
3891.16005987,3409.44394762,63.8
3889.35395456,3407.27071148,60.6
3888.06198944,3409.21275894,58.2
3887.64452986,3409.17823358,64.8
3889.24392537,3407.31458786,58.1
3885.36691872,3410.08868642,48.0
3866.68018353,3452.66831418,67.4
3848.32060522,3499.42897302,63.7
3810.95587837,3520.79401228,46.7
3799.12486232,3529.81234035,50.1
3758.39023452,3495.6990269,64.5
3720.1035289,3486.15374287,57.9
3705.97264466,3499.57684987,56.3
3717.70497395,3548.28151988,60.4
3760.04635827,3612.22372297,69.1
3785.61732081,3632.49853746,50.9
3804.79564657,3668.89754047,53.3
3814.59943894,3681.88936911,61.5
3798.7559692,3671.03433503,51.2
3817.88887185,3680.705735,48.0
3808.9904979,3662.97290289,41.8
3820.54907228,3663.43050612,42.0
3817.53478045,3664.48233296,44.2
3820.82349432,3660.12501723,51.3
3758.1450404,3619.10677958,57.4
3737.45116359,3575.61465858,69.6
3680.29077186,3537.38999966,72.7
3692.46849348,3516.28624508,69.5
3660.73125736,3533.88772707,59.9
3667.70343933,3539.03015925,82.9
3659.36380146,3538.79310966,83.4
3666.47511451,3538.28529703,72.9
3656.17153065,3543.91375873,72.4
3658.34515232,3537.77247242,65.2
3659.76782596,3542.98543863,87.5
3671.17218713,3560.57150797,81.9
3670.18938213,3562.06117715,87.2
3669.78287712,3562.03774741,82.7
3659.8762041,3560.45760234,61.3
3673.15316404,3559.63796973,95.6
3665.15876517,3554.58069795,71.1
3665.46164072,3559.46936122,64.7
3680.2746945,3562.76831144,80.9
3668.88347852,3564.92100801,88.4
3673.49068172,3557.20627608,21.7
3683.72763732,3575.59582024,100.1
3684.85958366,3551.75819142,73.0
3658.61941594,3558.31932649,67.3
3665.15201872,3570.27213436,84.3
3664.84823387,3569.06581878,92.5
3662.64870143,3569.62267544,91.2
3654.51795479,3562.55238919,92.5
3650.96288536,3567.7271568,84.1
3656.85888283,3576.05084647,86.9
3639.54095876,3586.19047336,90.8
3629.89130581,3576.48345543,76.7
3611.017779,3581.7414431,78.7
3536.35547838,3576.59056851,116.9
3510.64041316,3594.11207334,105.6
3505.56758934,3603.10805723,112.8
3513.51918908,3600.99950541,124.8
3506.42626235,3606.030168,108.0
3474.00373397,3604.48799195,113.0
3454.47151307,3619.78468218,118.8
3437.58411291,3629.33969811,116.5
3419.10796526,3620.43362459,128.4
3403.15626523,3622.66015085,122.8
3392.18186438,3621.65165037,98.0
3372.39654589,3616.62277229,91.8
3355.02311349,3616.74369545,118.4
3349.86656562,3651.72595782,103.8
3306.31416626,3700.84941908,77.1
3318.95415075,3689.66618357,90.6
3319.09486364,3700.55886403,97.2
3325.87437901,3690.4736116,87.5
3328.3852469,3688.77875691,85.0
3322.03569598,3684.78843531,114.6
3324.7955576,3684.2554832,116.8
3323.73435235,3696.43808767,105.6
3325.20549323,3696.85197874,95.6
3318.32819919,3710.00000931,116.6
3304.49206503,3717.27588102,123.3
3299.91385251,3716.02262099,105.6
3300.07650635,3716.69768909,96.1
3295.34993413,3720.56385079,119.4
3302.42392035,3711.16514639,101.8
3290.09954893,3706.24881279,100.7
3288.18788518,3709.54902438,107.8
3286.52150215,3704.93242861,109.3
3292.99276687,3705.25184829,99.0
3287.17364437,3713.98005349,103.0
3288.7027413,3710.04829767,98.9
3288.7260366,3709.63922312,103.9
3287.02966007,3707.51060259,98.9
3272.911287,3713.71293993,99.4
3268.83403954,3710.44872403,87.1
3266.75169172,3712.15602061,88.3
3233.78971523,3728.01773603,86.2
3205.35277333,3720.70522207,101.1
3189.71505449,3727.82051641,92.1
3175.35079706,3766.03527515,91.4
3166.53798316,3813.81104248,88.1
3143.14000671,3818.24742544,87.5
3129.39774328,3803.20842168,89.1
3126.48717594,3792.52799562,86.0
3121.94214074,3794.62546439,87.5
3126.67390876,3792.55071276,89.4
3120.84164925,3798.5475455,77.4
3122.83975109,3792.28403753,94.6
3118.1459662,3792.79972089,83.0
3122.64693301,3794.15223456,83.4
3129.33621478,3791.5972268,96.0
3119.15299106,3794.01935165,82.3
3123.20664098,3790.95824721,91.7
3123.84812032,3796.5004157,87.1
3121.45836339,3794.71237226,82.7
3131.81632652,3796.03950369,90.6
3125.75358187,3791.70733592,88.1
3127.72806269,3789.36937477,105.8
3162.19023016,3819.48090593,91.7
3183.52671293,3834.16839968,99.7
3181.31081789,3832.98910694,94.1
3186.54125419,3833.02806427,95.3
3214.94695207,3850.01630798,99.1
3224.75353581,3848.53293386,100.9
3238.49484383,3846.79684234,98.4
3243.3580123,3844.86628316,97.6
3256.49113307,3864.77999257,104.3
3322.38050703,3860.77919218,79.1
3317.43782445,3866.92262145,107.0
3373.45833629,3890.53535022,99.3
3406.52669799,3899.58800851,98.0
3422.17418277,3909.87828909,114.7
3449.97366781,3920.58376328,100.6
3505.53878424,3901.41141654,105.3
3583.78722844,3888.162144,83.4
3651.60512195,3848.47253909,64.2
3671.35517726,3850.77010924,74.9
3671.45590062,3843.40573227,80.6
3677.45335628,3844.12177878,65.9
3673.85747998,3844.92845608,59.9
3673.21255548,3843.87585088,63.8
3675.07568404,3842.00199397,65.0
3675.60012847,3842.93257054,68.7
3675.58964039,3842.77772307,65.8
3677.27821981,3843.91110855,61.7
3676.48268893,3845.2576268,59.8
3677.0825361,3843.25804742,61.8
3677.61092748,3846.36708487,60.8
3677.30573172,3848.99792905,63.7
3677.18641598,3845.11614603,62.2
3672.63004995,3857.50862014,73.7
3676.50748959,3844.38411611,55.1
3678.5919344,3852.23105532,67.6
3677.84917105,3847.45154995,65.0
3675.93363797,3848.54011137,54.3
3678.19256602,3846.6011853,68.6
3681.09636792,3842.33108217,62.3
3676.70067633,3839.01049808,61.6
3676.77327076,3840.34876429,65.8
3679.96953839,3844.18520263,72.9
3674.12590582,3840.07481254,64.0
3687.52963761,3834.00300299,45.6
3692.75147435,3829.90626546,75.2
3687.24369357,3827.27874632,75.4
3686.39740187,3827.33130121,69.2
3683.4965861,3827.2776919,62.7
3690.3426738,3830.61725592,69.0
3689.63279804,3832.66071196,76.8
3684.0413633,3828.71700746,62.4
3707.43042794,3745.49185472,80.0
3710.64031194,3724.72403801,96.5
3708.52548551,3719.47565589,88.0
3714.89748572,3716.51056498,101.6
3708.71241274,3705.84160747,103.1
3711.56699571,3706.60278724,96.3
3722.62370372,3699.14113207,92.2
3719.57655976,3700.15968517,93.3
3722.26924686,3700.01357702,95.4
3723.14318006,3701.60877074,92.5
3725.47574869,3700.68743063,95.0
3722.08928351,3701.29573629,91.0
3712.59356369,3667.78107297,90.4
3701.00601519,3638.89300199,87.3
3743.80666158,3594.75468388,56.0
3746.53110613,3594.98465499,50.1
3748.3056969,3603.50514003,61.1
3781.36601791,3621.90217155,48.4
3797.28869327,3669.42616188,50.9
3798.97412327,3668.13781447,65.1
3807.7805792,3683.71401399,47.8
3817.03187327,3656.89483827,42.0
3818.44188091,3659.22160445,40.1
3819.45376622,3665.72705055,45.9
3762.53174184,3625.21398573,56.1
3746.51521597,3565.91282426,67.2
3730.31179036,3523.61844955,60.7
3731.20104204,3523.87566079,59.0
3675.23596966,3564.59873349,125.5
3666.83573614,3538.90571639,84.7
3680.32071969,3548.52561373,125.4
3678.39774062,3551.91423965,134.8
3672.26681679,3534.67695081,70.3
3672.89045395,3549.12085791,108.2
3659.51809593,3525.0483778,54.4
3665.57624806,3534.20195015,65.6
3664.45776883,3526.66776347,36.6
3658.21476975,3533.91277089,36.1
3661.12741032,3550.71945017,70.4
3661.42153686,3565.11805962,75.5
3664.2936612,3570.65639474,70.4
3662.09296942,3574.97300508,83.9
3678.92353348,3589.83420006,90.9
3676.5428613,3598.83886702,183.5
3676.67534893,3595.24540918,148.1
3678.93947154,3598.5038104,169.0
3681.04878977,3588.45880418,120.0
3674.29892893,3596.13343674,119.4
3677.99599339,3598.0252627,133.7
3675.56182458,3589.58005817,106.6
3668.20692886,3580.45546683,79.7
3655.0753639,3532.87422382,87.4
3626.8513536,3483.41965234,77.0
3600.03881154,3456.24069667,85.3
3592.11288484,3450.38748122,86.5
3556.55610183,3439.35833696,86.4
3563.56343913,3433.61968409,91.8
3505.27905878,3437.12498321,114.5
3504.7472548,3435.06645998,111.1
3507.0528222,3439.11010719,110.6
3503.17210537,3436.23353651,112.8
3503.7532191,3423.0099197,107.5
3506.04605247,3420.78358089,116.0
3505.79659662,3423.17132636,114.9
3502.1012562,3424.14357417,106.2
3507.92278159,3421.50841322,122.3
3503.9731343,3419.56050098,115.4
3508.40856183,3424.20815799,110.2
3505.997424,3422.23203555,109.6
3506.87829392,3425.08786856,112.6
3509.07180193,3422.99390668,116.8
3511.39927704,3423.65384501,111.0
3508.68941244,3425.71296632,107.3
3510.5661056,3426.4488568,120.2
3514.28720566,3424.30453389,113.5
3513.34243541,3427.62997452,130.4
3507.2763082,3427.74309771,115.8
3510.00283454,3423.9257916,113.9
3508.15607295,3427.53583249,105.2
3506.62594789,3428.37131111,108.7
3511.87563843,3425.8670029,122.6
3506.8368729,3424.30260955,118.7
3518.55331071,3423.5331749,114.8
3511.13697824,3423.21067448,105.3
3513.7472383,3407.74881005,105.3
3456.59538931,3305.4096924,124.2
3456.27975535,3307.87463103,123.6
3463.25367524,3309.09139767,134.2
3465.50426923,3306.33413099,119.1
3467.82483274,3309.13931516,120.5
3465.49577715,3305.56003649,124.7
3466.04214084,3306.51279539,123.1
3467.25930946,3307.31290441,119.3
3454.3792401,3294.07904984,116.8
3411.14376357,3265.19964166,147.5
3372.12585142,3223.31849979,150.6
3347.98701738,3157.44504179,151.4
3348.73268269,3151.11115491,157.6
3385.63823258,3094.92224135,157.6
3402.24905421,2953.02297457,131.8
3398.24326103,2958.2516041,121.7
3394.20693961,2966.13407882,137.0
3384.19764578,2989.53393364,140.1
3356.67006865,3006.77328086,136.3
3353.00734159,3007.84517482,136.4
3380.10925294,3016.98907263,144.9
3404.89527249,3032.09689969,126.5
3433.28026433,3065.9045335,133.2
3429.95918937,3080.30253051,151.0
3425.31680419,3071.66224845,124.8
3431.52960799,3080.60616165,149.8
3425.75556122,3082.13568232,126.4
3420.25793786,3093.36404732,134.1
3426.50788218,3090.78554076,140.2
3423.91919845,3092.74553763,141.2
3422.68303879,3091.01648947,145.8
3425.32206762,3090.48314956,145.7
3430.0726521,3096.23761693,136.8
3427.86842001,3094.83719079,142.8
3426.67012933,3098.40509393,137.2
3422.27107538,3092.68493443,129.0
3420.73927533,3097.44603729,139.6
3419.15482869,3094.67640529,129.6
3422.45924734,3095.67122766,136.0
3425.03539961,3090.78079414,137.3
3426.13285102,3094.63255024,143.2
3422.51643636,3094.97475179,139.6
3424.4470924,3096.02043656,150.4
3424.57331469,3094.36212862,142.4
3426.62598682,3095.05434766,152.5
3426.53875471,3094.84396258,145.0
3420.10339367,3096.99060552,157.1
3422.89197615,3094.378825,151.0
3424.08222047,3096.71592061,148.4
3426.6606117,3101.35757567,146.1
3439.34844624,3109.48194899,140.8
3456.8139225,3118.37368273,126.1
3463.73003882,3117.08006989,128.5
3461.93770895,3117.4392077,132.2
3469.15106038,3119.38657768,132.1
3466.38359163,3118.85792269,130.5
3485.64281522,3126.94821345,102.2
3511.89816843,3125.97132265,126.4
3509.67360605,3127.46804851,125.9
3510.24126934,3125.22508495,130.0
3513.73313172,3122.61557893,128.3
3504.7900665,3122.05594181,126.4
3514.48489501,3128.02541602,130.5
3512.44710061,3122.72201139,129.5
3511.00052198,3124.90684919,135.1
3522.04181503,3122.25534901,142.2
3518.93055869,3122.69869415,134.3
3517.76525877,3119.44385281,134.6
3517.32542655,3119.53089875,131.7
3514.81351725,3121.53537012,126.0
3511.5059968,3118.09668887,126.3
3515.57194789,3118.06557264,134.4
3509.06597673,3118.25468944,116.9
3516.78519804,3120.08206111,133.2
3519.7240591,3115.17068627,126.8
3511.18528139,3101.696489,119.3
3517.63120743,3096.27669617,124.9
3519.21789335,3094.9437843,130.6
3519.74848906,3093.97238297,131.5
3517.37536613,3100.64382121,122.8
3517.0723901,3095.77727889,129.7
3517.48061207,3095.26992306,130.5
3528.29975241,3103.57628657,135.1
3547.08188954,3130.10998509,122.2
3544.08679881,3132.01337268,116.5
3568.6960434,3116.73307972,126.3
3588.5445868,3115.86826008,119.0
3675.21027007,3157.59387903,496.7
3667.39743965,3092.88977179,123.3
3697.07825496,3096.26990034,115.4
3713.39498925,3151.19295234,119.3
3740.1457691,3170.33251809,115.6
3738.40473568,3171.81973645,125.3
3739.63046362,3166.57109517,105.5
3738.39932188,3170.09465372,123.6
3742.26804405,3183.48747043,118.9
3768.61856249,3190.46184383,126.9
3857.04168261,3194.96091605,118.5
3897.29833868,3159.52825667,111.0
3898.86020906,3169.26445272,122.5
3910.7862061,3164.89085573,115.9
3913.33829771,3164.05869764,111.7
3929.11853413,3167.34979586,122.9
3953.03982875,3194.90664891,104.5
3973.90686705,3242.62364141,97.2
3971.88463196,3310.59135413,82.2
3888.8211315,3405.5328627,79.5
3892.11986189,3408.27489345,66.5
3884.25889246,3406.12629472,71.8
3884.83373769,3408.46141772,71.5
3887.83376961,3408.42689404,78.4
3887.37278506,3408.25953042,69.0
3844.60746319,3495.71249018,63.1
3845.24322648,3496.20110428,67.1
3845.93836913,3495.31870411,58.2
3841.07006617,3492.01869261,70.5
3840.38062246,3497.93255408,73.5
3841.17672689,3489.61942653,70.0
3839.31017632,3492.54378835,61.7
3845.0183387,3497.78168727,63.2
3840.19127131,3495.32222609,51.6
3842.15976516,3494.8530959,63.3
3843.0789368,3492.65550469,66.0
3840.08345002,3487.89082332,77.8
3843.18277624,3494.52466227,62.6
3842.95656478,3496.51439128,74.8
3846.48629066,3492.39007611,61.7
3842.00041035,3493.16068857,72.8
3843.1689205,3492.01442509,72.8
3848.51971895,3495.62562526,77.9
3853.18646554,3496.69124611,85.4
3849.79192525,3496.3927516,79.3
3846.14650811,3495.51842363,75.4
3847.80564027,3495.56802424,76.5
3856.66414795,3491.67105588,87.5
3847.72392133,3493.65470573,68.3
3852.16234523,3497.3624775,76.9
3844.71595364,3496.14410773,71.6
3844.88686452,3494.26478096,67.2
3845.61246847,3494.15654746,72.6
3852.41916143,3496.1026832,76.7
3853.7219361,3497.61080239,76.9
3849.54720246,3493.91494172,70.7
3854.77762673,3497.37093973,78.0
3850.14893097,3498.13003099,73.5
3857.17510466,3496.77050096,83.6
3845.53121452,3492.09947496,65.5
3843.25875608,3488.02273585,54.1
3846.30588908,3490.41008963,60.6
3848.33745247,3490.82581307,68.1
3849.26832869,3488.40709749,71.3
3896.08402931,3412.52298218,58.4
3883.24299998,3404.25418535,64.0
3886.04169219,3401.91892157,68.5
3885.26214293,3398.32251076,66.9
3885.40814394,3397.34986894,70.2
3883.25448701,3400.70456697,71.1
3890.36225202,3397.90774932,60.3
3898.64973464,3390.50351596,70.4
3948.05003257,3368.29285481,61.2
3997.20295739,3324.08684516,63.2
4024.85071216,3324.065818,71.1
4091.69968493,3315.92248714,56.5
4107.30902175,3354.96402961,96.2
4129.13417293,3351.10915041,91.1
4130.78248522,3347.71965001,68.6
4139.54996448,3324.47072211,65.5
4136.00570803,3326.28382125,74.8
4139.80788337,3326.26297475,77.9
4143.24598261,3323.29948663,78.0
4140.24834234,3329.37173624,78.6
4161.61064198,3305.59968617,82.2
4172.16926909,3292.53004741,79.9
4181.96363255,3274.54812352,85.6
4186.53079754,3235.17388767,88.7
4184.29867621,3205.11065973,93.6
4215.17901379,3170.66522884,90.6
4212.3008402,3170.39049774,83.6
4218.69588169,3167.13803602,94.5
4216.87917301,3161.45932345,100.3
4213.37226611,3168.69102149,95.7
4216.73615329,3164.89793722,105.3
4212.73727959,3174.73775756,96.4
4209.477913,3183.57368719,98.2
4225.5532935,3200.88757169,107.7
4232.10706638,3189.35308937,113.6
4233.72060807,3189.91123057,99.2
4277.15370899,3205.17968642,101.2
4283.2635552,3205.15528358,105.3
4279.67980034,3181.88840471,109.4
4293.17591053,3160.99916687,110.6
4320.54870338,3137.40150327,107.2
4320.81512439,3136.57300831,108.2
4324.61182779,3138.24405356,107.2
4324.3920144,3134.87060988,108.9
4322.55891644,3137.62919175,106.8
4324.60859687,3139.2392749,100.1
4322.11042996,3140.38121049,102.7
4322.76160256,3142.89352027,100.8
4333.49766315,3142.89520089,110.4
4324.19548157,3141.25051366,109.1
4315.57988389,3144.75008847,129.6
4324.51548547,3144.22618988,117.0
4333.54187196,3146.20172581,117.1
4325.92527244,3146.61932311,108.7
4335.43347081,3145.73236761,102.0
4323.22984073,3140.82716979,123.0
4338.26507083,3146.81419995,113.7
4339.94623515,3150.23662119,120.9
4332.71125497,3144.80570447,118.8
4330.82108919,3141.4489539,106.8
4325.71713009,3143.03581278,102.8
4329.18034554,3162.80793743,163.1
4318.10759765,3168.3563462,171.5
4324.50795008,3149.93216125,143.6
